ENSG00000224051	chr1	1324756	1328896
ENSG00000169962	chr1	1331280	1335314
ENSG00000107404	chr1	1335276	1349418
ENSG00000284372	chr1	1339650	1339708
ENSG00000162576	chr1	1352689	1361777
ENSG00000175756	chr1	1373730	1375495
ENSG00000223663	chr1	1378666	1379032
ENSG00000221978	chr1	1385711	1399335
ENSG00000224870	chr1	1399520	1402046
ENSG00000242485	chr1	1401909	1407293
ENSG00000264293	chr1	1405460	1405752
ENSG00000272455	chr1	1409096	1410618
ENSG00000235098	chr1	1418420	1421769
ENSG00000225905	chr1	1420245	1422691
ENSG00000205116	chr1	1426128	1427787
ENSG00000225285	chr1	1430539	1434573
ENSG00000179403	chr1	1434861	1442882
ENSG00000215915	chr1	1449689	1470163
ENSG00000160072	chr1	1471765	1497848
ENSG00000284740	chr1	1503250	1509452
ENSG00000197785	chr1	1512162	1534685
ENSG00000205090	chr1	1534778	1540624
ENSG00000160075	chr1	1541673	1574863
ENSG00000215014	chr1	1574102	1577075
ENSG00000274481	chr1	1583510	1583909
ENSG00000228594	chr1	1598012	1600135
ENSG00000286989	chr1	1600314	1602703
ENSG00000272106	chr1	1613758	1615795
ENSG00000197530	chr1	1615415	1630610
ENSG00000189409	chr1	1632163	1635263
ENSG00000248333	chr1	1635227	1659012
ENSG00000272004	chr1	1659325	1662602
ENSG00000189339	chr1	1659529	1692795
ENSG00000269737	chr1	1671990	1674397
ENSG00000215914	chr1	1699942	1701782
ENSG00000008128	chr1	1702379	1724357
ENSG00000268575	chr1	1702736	1737688
ENSG00000227775	chr1	1724512	1737251
ENSG00000215790	chr1	1724838	1745999
ENSG00000008130	chr1	1751232	1780457
ENSG00000078369	chr1	1785285	1891117
ENSG00000231050	chr1	1891471	1892658
ENSG00000169885	chr1	1915108	1917296
ENSG00000178821	chr1	1917590	1919279
ENSG00000142609	chr1	1921951	2003837
ENSG00000233542	chr1	2013213	2015639
ENSG00000187730	chr1	2019329	2030758
ENSG00000226969	chr1	2049203	2050070
ENSG00000067606	chr1	2050411	2185395
ENSG00000271806	chr1	2141084	2145279
ENSG00000182873	chr1	2181794	2184389
ENSG00000162585	chr1	2184461	2212720
ENSG00000234396	chr1	2212523	2220738
ENSG00000157933	chr1	2228319	2310213
ENSG00000287356	chr1	2315040	2323085
ENSG00000116151	chr1	2321253	2391707
ENSG00000272161	chr1	2326201	2326693
ENSG00000269896	chr1	2350414	2352820
ENSG00000272420	chr1	2363061	2363628
ENSG00000157916	chr1	2391775	2405442
ENSG00000157911	chr1	2403964	2413797
ENSG00000149527	chr1	2425980	2505532
ENSG00000224387	chr1	2492300	2493258
ENSG00000229393	chr1	2493437	2494479
ENSG00000157881	chr1	2508537	2526597
ENSG00000197921	chr1	2528745	2530263
ENSG00000272449	chr1	2530064	2547460
ENSG00000238164	chr1	2549920	2557031
ENSG00000157873	chr1	2555639	2565382
ENSG00000225931	chr1	2566410	2569888
ENSG00000228037	chr1	2581560	2584533
ENSG00000157870	chr1	2586491	2591469
ENSG00000142606	chr1	2590639	2633016
ENSG00000237058	chr1	2632568	2636620
ENSG00000215912	chr1	2635976	2801717
ENSG00000285945	chr1	2768091	2784733
ENSG00000283259	chr1	2773603	2776473
ENSG00000233234	chr1	2811850	2812692
ENSG00000287396	chr1	2814056	2817767
ENSG00000231630	chr1	2814432	2814998
ENSG00000284745	chr1	2960658	2968707
ENSG00000169717	chr1	3021467	3022903
ENSG00000177133	chr1	3059615	3068437
ENSG00000142611	chr1	3069168	3438621
ENSG00000283572	chr1	3127975	3128035
ENSG00000226286	chr1	3132927	3133709
ENSG00000279839	chr1	3205988	3208664
ENSG00000272235	chr1	3306636	3310096
ENSG00000287828	chr1	3313052	3323149
ENSG00000286518	chr1	3367815	3373928
ENSG00000130762	chr1	3454665	3481113
ENSG00000272088	chr1	3487246	3487627
ENSG00000162591	chr1	3487951	3611508
ENSG00000207776	chr1	3560695	3560790
ENSG00000238260	chr1	3623190	3624743
ENSG00000158109	chr1	3625015	3630127
ENSG00000116213	chr1	3630767	3652761
ENSG00000078900	chr1	3652516	3736201
ENSG00000227589	chr1	3658938	3668772
ENSG00000235131	chr1	3712200	3714298
ENSG00000227372	chr1	3735511	3747373
ENSG00000276189	chr1	3736943	3737103
ENSG00000162592	chr1	3746460	3771645
ENSG00000235169	chr1	3772655	3775982
ENSG00000130764	chr1	3778559	3796498
ENSG00000266075	chr1	3782815	3783111
ENSG00000272153	chr1	3785008	3785538
ENSG00000116198	chr1	3812086	3857214
ENSG00000169598	chr1	3857267	3885429
ENSG00000198912	chr1	3889125	3900293
ENSG00000236423	chr1	3900352	3917225
ENSG00000233304	chr1	3940486	3955262
ENSG00000226374	chr1	3944547	3949024
ENSG00000284668	chr1	3976133	4012704
ENSG00000284703	chr1	4012921	4019508
ENSG00000229280	chr1	4175528	4175899
ENSG00000235054	chr1	4412027	4424689
ENSG00000284694	chr1	4479131	4484375
ENSG00000227169	chr1	4551735	4552145
ENSG00000232596	chr1	4571481	4594016
ENSG00000196581	chr1	4654609	4792534
ENSG00000287586	chr1	4730211	4734992
ENSG00000284739	chr1	4963954	4973298
ENSG00000284674	chr1	4973381	4981568
ENSG00000231510	chr1	5086459	5090899
ENSG00000284616	chr1	5301928	5307394
ENSG00000284692	chr1	5478736	5493057
ENSG00000284666	chr1	5480787	5482028
ENSG00000260972	chr1	5492978	5494674
ENSG00000283356	chr1	5554747	5554881
ENSG00000236948	chr1	5561709	5668295
ENSG00000264341	chr1	5564071	5564143
ENSG00000264101	chr1	5862672	5862741
ENSG00000131697	chr1	5862811	5992473
ENSG00000069424	chr1	5990927	6101193
ENSG00000116254	chr1	6101787	6180321
ENSG00000285629	chr1	6159430	6197757
ENSG00000116251	chr1	6185020	6209389
ENSG00000226944	chr1	6204840	6205780
ENSG00000158286	chr1	6205475	6221299
ENSG00000116237	chr1	6221193	6235972
ENSG00000225077	chr1	6234692	6239444
ENSG00000173673	chr1	6244179	6245578
ENSG00000158292	chr1	6247353	6261098
ENSG00000097021	chr1	6264269	6394391
ENSG00000271746	chr1	6393555	6394391
ENSG00000069812	chr1	6412418	6424670
ENSG00000187017	chr1	6424776	6461367
ENSG00000265392	chr1	6429834	6429896
ENSG00000231868	chr1	6443034	6447006
ENSG00000215788	chr1	6460786	6466195
ENSG00000171680	chr1	6466092	6520061
ENSG00000162408	chr1	6521347	6554513
ENSG00000253022	chr1	6540854	6540964
ENSG00000229519	chr1	6547905	6548619
ENSG00000173662	chr1	6555307	6579755
ENSG00000204859	chr1	6579994	6589280
ENSG00000162413	chr1	6590724	6614607
ENSG00000116273	chr1	6613731	6624030
ENSG00000041988	chr1	6624866	6635586
ENSG00000007923	chr1	6634168	6701924
ENSG00000228750	chr1	6724637	6730012
ENSG00000284744	chr1	6767954	6770038
ENSG00000237436	chr1	6783892	6784843
ENSG00000171735	chr1	6785454	7769706
ENSG00000227950	chr1	6834333	6834618
ENSG00000237365	chr1	7008376	7014279
ENSG00000207056	chr1	7219360	7219524
ENSG00000237402	chr1	7368942	7370270
ENSG00000237728	chr1	7382487	7389754
ENSG00000225126	chr1	7441096	7441554
ENSG00000270171	chr1	7693124	7694844
ENSG00000270035	chr1	7698303	7698872
ENSG00000269978	chr1	7700704	7700970
ENSG00000049245	chr1	7771296	7781432
ENSG00000269925	chr1	7776383	7776775
ENSG00000049246	chr1	7784320	7845177
ENSG00000236266	chr1	7810242	7827342
ENSG00000049247	chr1	7843083	7853512
ENSG00000049249	chr1	7915871	7943165
ENSG00000270330	chr1	7942372	7942726
ENSG00000116288	chr1	7954291	7985505
ENSG00000200344	chr1	7982881	7982983
ENSG00000284747	chr1	7991134	8005312
ENSG00000284716	chr1	7998187	7999934
ENSG00000116285	chr1	8004404	8026309
ENSG00000238290	chr1	8026738	8122702
ENSG00000232848	chr1	8057245	8058463
ENSG00000229305	chr1	8189824	8192770
ENSG00000227634	chr1	8201518	8215210
ENSG00000200975	chr1	8206434	8206597
ENSG00000233645	chr1	8218190	8220529
ENSG00000251977	chr1	8292157	8292263
ENSG00000162426	chr1	8317826	8344167
ENSG00000252254	chr1	8328067	8328179
ENSG00000142599	chr1	8352397	8848921
ENSG00000232912	chr1	8424645	8435013
ENSG00000221083	chr1	8511795	8511919
ENSG00000270282	chr1	8512653	8513021
ENSG00000234619	chr1	8750430	8751087
ENSG00000224315	chr1	8786211	8786913
ENSG00000222511	chr1	8796571	8796673
ENSG00000226545	chr1	8798475	8799506
ENSG00000228423	chr1	8805860	8807051
ENSG00000229716	chr1	8831007	8831375
ENSG00000074800	chr1	8861000	8879190
ENSG00000274258	chr1	8866502	8866590
ENSG00000230679	chr1	8878835	8879894
ENSG00000201725	chr1	8883427	8883533
ENSG00000238249	chr1	8893409	8894151
ENSG00000232208	chr1	8907393	8907744
ENSG00000232663	chr1	8909742	8909904
ENSG00000131686	chr1	8945867	8975092
ENSG00000265141	chr1	8979576	8979874
ENSG00000197241	chr1	9003300	9026345
ENSG00000142583	chr1	9035106	9088478
ENSG00000252404	chr1	9082696	9082879
ENSG00000180758	chr1	9100305	9129102
ENSG00000228526	chr1	9148011	9198906
ENSG00000284357	chr1	9151668	9151777
ENSG00000234546	chr1	9182004	9196284
ENSG00000049239	chr1	9234774	9271337
ENSG00000171621	chr1	9292894	9369532
ENSG00000284652	chr1	9421098	9422862
ENSG00000284693	chr1	9425094	9440564
ENSG00000252956	chr1	9437669	9437778
ENSG00000235263	chr1	9501092	9503471
ENSG00000171612	chr1	9539465	9585173
ENSG00000231181	chr1	9576427	9576985
ENSG00000188807	chr1	9588911	9614877
ENSG00000171608	chr1	9651731	9729114
ENSG00000179840	chr1	9652610	9654586
ENSG00000233268	chr1	9660828	9662626
ENSG00000231789	chr1	9672426	9687555
ENSG00000171603	chr1	9728926	9823984
ENSG00000271264	chr1	9780822	9781240
ENSG00000280113	chr1	9826289	9828271
ENSG00000178585	chr1	9848276	9910336
ENSG00000223989	chr1	9848318	9850154
ENSG00000285701	chr1	9900614	9908034
ENSG00000162441	chr1	9922113	9943407
ENSG00000228150	chr1	9942923	9949974
ENSG00000173614	chr1	9943428	9985501
ENSG00000202415	chr1	9947318	9947636
ENSG00000283611	chr1	9950572	9960787
ENSG00000265521	chr1	9967381	9967458
ENSG00000241326	chr1	9983141	9984568
ENSG00000162444	chr1	9997206	10016021
ENSG00000130939	chr1	10032832	10181239
ENSG00000224340	chr1	10054445	10054781
ENSG00000233623	chr1	10058671	10059648
ENSG00000201746	chr1	10163268	10163374
ENSG00000054523	chr1	10210805	10381603
ENSG00000264881	chr1	10227718	10227803
ENSG00000199562	chr1	10298966	10299072
ENSG00000264501	chr1	10306465	10306757
ENSG00000284735	chr1	10381906	10387150
ENSG00000284642	chr1	10395416	10397432
ENSG00000142657	chr1	10398592	10420511
ENSG00000271989	chr1	10429881	10430677
ENSG00000251503	chr1	10430102	10452153
ENSG00000175279	chr1	10430433	10442808
ENSG00000241563	chr1	10450031	10451998
ENSG00000160049	chr1	10456522	10472529
ENSG00000203469	chr1	10458555	10459338
ENSG00000142655	chr1	10472288	10630758
ENSG00000287727	chr1	10612222	10616452
ENSG00000243267	chr1	10616836	10617115
ENSG00000130940	chr1	10636604	10796650
ENSG00000272078	chr1	10639241	10654333
ENSG00000225158	chr1	10895761	10895998
ENSG00000175262	chr1	10946471	10982037
ENSG00000215785	chr1	10990978	10991797
ENSG00000120948	chr1	11012344	11025739
ENSG00000277726	chr1	11012662	11030528
ENSG00000009724	chr1	11026523	11047239
ENSG00000271895	chr1	11029659	11030528
ENSG00000116649	chr1	11054584	11060020
ENSG00000171824	chr1	11066618	11099869
ENSG00000226849	chr1	11068471	11073097
ENSG00000230337	chr1	11099675	11102100
ENSG00000198793	chr1	11106535	11262551
ENSG00000225602	chr1	11143898	11149537
ENSG00000253086	chr1	11152350	11152452
ENSG00000171819	chr1	11189355	11195981
ENSG00000207451	chr1	11226254	11226360
ENSG00000238173	chr1	11232963	11233112
ENSG00000120942	chr1	11273206	11296049
ENSG00000238199	chr1	11278616	11279351
ENSG00000284646	chr1	11311734	11319093
ENSG00000224338	chr1	11425257	11425821
ENSG00000204624	chr1	11479155	11537551
ENSG00000285833	chr1	11500803	11502016
ENSG00000235643	chr1	11609468	11613358
ENSG00000284708	chr1	11623558	11643416
ENSG00000116661	chr1	11637018	11655785
ENSG00000132879	chr1	11654375	11663327
ENSG00000116663	chr1	11664200	11674354
ENSG00000116670	chr1	11674480	11691650
ENSG00000162490	chr1	11691710	11725857
ENSG00000177674	chr1	11736084	11754802
ENSG00000215910	chr1	11761787	11789585
ENSG00000177553	chr1	11777077	11779619
ENSG00000177000	chr1	11785723	11806455
ENSG00000011021	chr1	11806096	11848079
ENSG00000276470	chr1	11843812	11843984
ENSG00000278852	chr1	11845549	11845697
ENSG00000175206	chr1	11845709	11848345
ENSG00000275915	chr1	11847442	11847549
ENSG00000120937	chr1	11857464	11858945
ENSG00000224904	chr1	11877770	11880406
ENSG00000285646	chr1	11907940	11914298
ENSG00000199347	chr1	11908152	11908271
ENSG00000201801	chr1	11909808	11909927
ENSG00000116685	chr1	11919591	11926428
ENSG00000083444	chr1	11934205	11975538
ENSG00000287384	chr1	11979533	11980127
ENSG00000116688	chr1	11980181	12013514
ENSG00000270914	chr1	12017216	12017308
ENSG00000116691	chr1	12019466	12032045
ENSG00000202461	chr1	12024012	12024124
ENSG00000276869	chr1	12029158	12029222
ENSG00000243539	chr1	12036740	12037014
ENSG00000120949	chr1	12063303	12144207
ENSG00000201135	chr1	12077881	12077984
ENSG00000227875	chr1	12080293	12080547
ENSG00000285604	chr1	12088441	12092264
ENSG00000283789	chr1	12166943	12167038
ENSG00000028137	chr1	12166991	12209228
ENSG00000263676	chr1	12191713	12191773
ENSG00000225196	chr1	12220794	12221109
ENSG00000252969	chr1	12221148	12221271
ENSG00000048707	chr1	12230030	12512047
ENSG00000239149	chr1	12507246	12507397
ENSG00000229484	chr1	12527724	12528420
ENSG00000162496	chr1	12567910	12618210
ENSG00000221340	chr1	12569972	12570072
ENSG00000276830	chr1	12578957	12579023
ENSG00000272482	chr1	12618900	12619244
ENSG00000204518	chr1	12644547	12667086
ENSG00000226166	chr1	12692909	12693020
ENSG00000188984	chr1	12716110	12728760
ENSG00000157330	chr1	12746200	12763699
ENSG00000116726	chr1	12774841	12777906
ENSG00000116721	chr1	12791397	12796628
ENSG00000228338	chr1	12822686	12823159
ENSG00000239810	chr1	12824605	12831410
ENSG00000231103	chr1	12838125	12841357
ENSG00000179172	chr1	12847377	12848720
ENSG00000120952	chr1	12857086	12861909
ENSG00000243073	chr1	12879212	12886201
ENSG00000187545	chr1	12892896	12898270
ENSG00000204510	chr1	12916610	12920482
ENSG00000207434	chr1	12922554	12922660
ENSG00000234064	chr1	12926162	12928253
ENSG00000232423	chr1	12938472	12947580
ENSG00000274178	chr1	13029339	13032130
ENSG00000274764	chr1	13049476	13056491
ENSG00000277058	chr1	13060869	13062229
ENSG00000229571	chr1	13068677	13077884
ENSG00000277862	chr1	13095179	13097971
ENSG00000236179	chr1	13104403	13105689
ENSG00000275774	chr1	13115488	13116854
ENSG00000229978	chr1	13128818	13131615
ENSG00000233336	chr1	13146981	13147460
ENSG00000280267	chr1	13148905	13155961
ENSG00000179412	chr1	13163914	13165631
ENSG00000204505	chr1	13172455	13179464
ENSG00000279169	chr1	13196188	13201409
ENSG00000279804	chr1	13222705	13226106
ENSG00000250894	chr1	13245863	13248652
ENSG00000270601	chr1	13254212	13263314
ENSG00000231219	chr1	13273539	13275627
ENSG00000207511	chr1	13279125	13279231
ENSG00000182330	chr1	13281035	13285174
ENSG00000237700	chr1	13303539	13308907
ENSG00000204501	chr1	13315581	13322598
ENSG00000228229	chr1	13324039	13324518
ENSG00000204481	chr1	13341892	13347134
ENSG00000204480	chr1	13369067	13371900
ENSG00000204479	chr1	13389632	13392629
ENSG00000204478	chr1	13410450	13421328
ENSG00000162494	chr1	13474973	13514003
ENSG00000259961	chr1	13513220	13516270
ENSG00000215909	chr1	13555001	13555694
ENSG00000162493	chr1	13583465	13617957
ENSG00000222952	chr1	13623184	13623284
ENSG00000237445	chr1	13657311	13659910
ENSG00000253085	chr1	13696070	13696199
ENSG00000116731	chr1	13700198	13825079
ENSG00000189337	chr1	13892792	15118043
ENSG00000252151	chr1	14124233	14124335
ENSG00000231606	chr1	14221887	14304445
ENSG00000234593	chr1	14338825	14419973
ENSG00000235829	chr1	14692129	14692613
ENSG00000287756	chr1	14774469	14777727
ENSG00000175147	chr1	15111815	15153618
ENSG00000171729	chr1	15152532	15220478
ENSG00000204464	chr1	15164344	15171317
ENSG00000215720	chr1	15191828	15192845
ENSG00000278480	chr1	15226373	15227549
ENSG00000142621	chr1	15247272	15400283
ENSG00000233485	chr1	15326680	15343876
ENSG00000236045	chr1	15334166	15335464
ENSG00000228140	chr1	15402979	15409433
ENSG00000142634	chr1	15409888	15430339
ENSG00000162438	chr1	15438442	15449242
ENSG00000142615	chr1	15456728	15472091
ENSG00000215704	chr1	15465909	15491395
ENSG00000132906	chr1	15490832	15526534
ENSG00000116138	chr1	15526813	15592379
ENSG00000251866	chr1	15542165	15542304
ENSG00000272510	chr1	15565611	15565956
ENSG00000116771	chr1	15571699	15585051
ENSG00000237301	chr1	15586136	15603626
ENSG00000235084	chr1	15604597	15605043
ENSG00000252417	chr1	15608078	15608145
ENSG00000236500	chr1	15614643	15614867
ENSG00000197312	chr1	15617458	15669044
ENSG00000215695	chr1	15659869	15661722
ENSG00000271742	chr1	15682873	15683128
ENSG00000116786	chr1	15684320	15734769
ENSG00000237938	chr1	15720312	15736896
ENSG00000162461	chr1	15736258	15741392
ENSG00000224459	chr1	15740051	15749896
ENSG00000162460	chr1	15742499	15747982
ENSG00000162458	chr1	15756607	15786594
ENSG00000224321	chr1	15792796	15793285
ENSG00000233954	chr1	15807169	15809348
ENSG00000178715	chr1	15828232	15828669
ENSG00000179743	chr1	15834474	15848147
ENSG00000065526	chr1	15836095	15940456
ENSG00000270620	chr1	15917698	15917908
ENSG00000116809	chr1	15941869	15976132
ENSG00000234607	chr1	15969632	15970194
ENSG00000231353	chr1	15988182	15988441
ENSG00000275503	chr1	15989140	15989375
ENSG00000224966	chr1	15989871	15994751
ENSG00000183888	chr1	16004236	16008807
ENSG00000233078	chr1	16006160	16006671
ENSG00000173641	chr1	16014028	16019594
ENSG00000186510	chr1	16018875	16034050
ENSG00000232456	chr1	16035178	16040029
ENSG00000184908	chr1	16043736	16057308
ENSG00000185519	chr1	16057769	16073651
ENSG00000142627	chr1	16124337	16156069
ENSG00000227959	chr1	16155211	16157329
ENSG00000224621	chr1	16159266	16161883
ENSG00000234166	chr1	16197854	16198357
ENSG00000142632	chr1	16197854	16212652
ENSG00000237276	chr1	16215909	16228027
ENSG00000288398	chr1	16228674	16231335
ENSG00000132881	chr1	16231692	16237183
ENSG00000233929	chr1	16241213	16241398
ENSG00000037637	chr1	16246840	16352480
ENSG00000055070	chr1	16352575	16398145
ENSG00000226457	chr1	16369150	16369530
ENSG00000187144	chr1	16387117	16437424
ENSG00000157191	chr1	16440721	16460078
ENSG00000226029	chr1	16460948	16468481
ENSG00000080947	chr1	16467436	16499257
ENSG00000206652	chr1	16514122	16514285
ENSG00000261135	chr1	16514645	16515754
ENSG00000285853	chr1	16515034	16521788
ENSG00000224174	chr1	16520694	16521796
ENSG00000233421	chr1	16533886	16536172
ENSG00000277344	chr1	16534081	16534224
ENSG00000225710	chr1	16548651	16552531
ENSG00000219481	chr1	16562319	16613562
ENSG00000271732	chr1	16617391	16617729
ENSG00000215908	chr1	16618253	16657232
ENSG00000283773	chr1	16642767	16643109
ENSG00000186301	chr1	16645622	16650289
ENSG00000282143	chr1	16656879	16667524
ENSG00000207513	chr1	16666785	16666948
ENSG00000280114	chr1	16681097	16688749
ENSG00000236698	chr1	16685621	16686055
ENSG00000268869	chr1	16687339	16720157
ENSG00000279151	chr1	16701546	16705594
ENSG00000282740	chr1	16739938	16750589
ENSG00000058453	chr1	16740273	16972964
ENSG00000227684	chr1	16740280	16750968
ENSG00000207389	chr1	16740516	16740679
ENSG00000186715	chr1	16754910	16770237
ENSG00000223643	chr1	16851257	16853129
ENSG00000230239	chr1	16855407	16859284
ENSG00000263811	chr1	16858949	16859021
ENSG00000228549	chr1	16870945	16883659
ENSG00000277234	chr1	16873708	16873851
ENSG00000238142	chr1	16887577	16889706
ENSG00000235241	chr1	16889095	16889602
ENSG00000207005	chr1	16895980	16896143
ENSG00000272426	chr1	16904339	16904776
ENSG00000117122	chr1	16974502	16980632
ENSG00000286898	chr1	16976302	16977792
ENSG00000226526	chr1	16978926	17005091
ENSG00000159363	chr1	16985958	17011928
ENSG00000117118	chr1	17018722	17054032
ENSG00000117115	chr1	17066761	17119451
ENSG00000204362	chr1	17189783	17197617
ENSG00000282843	chr1	17193232	17201733
ENSG00000142623	chr1	17205128	17246007
ENSG00000142619	chr1	17249098	17284233
ENSG00000266634	chr1	17277889	17277975
ENSG00000159339	chr1	17308195	17364004
ENSG00000276747	chr1	17372196	17401699
ENSG00000227751	chr1	17406760	17407382
ENSG00000179051	chr1	17406760	17439677
ENSG00000074964	chr1	17539698	17697874
ENSG00000236648	chr1	17717625	17749978
ENSG00000117148	chr1	17755333	17827063
ENSG00000284653	chr1	18015712	18045612
ENSG00000261781	chr1	18065657	18074412
ENSG00000117154	chr1	18107798	18378483
ENSG00000280222	chr1	18109389	18115861
ENSG00000230035	chr1	18166929	18179346
ENSG00000225387	chr1	18385829	18388514
ENSG00000179023	chr1	18480982	18486126
ENSG00000235282	chr1	18513118	18513383
ENSG00000225478	chr1	18595414	18595636
ENSG00000009709	chr1	18630846	18748866
ENSG00000179002	chr1	18839599	18859682
ENSG00000159423	chr1	18871430	18902724
ENSG00000265606	chr1	18883202	18883275
ENSG00000221662	chr1	18897071	18897148
ENSG00000169991	chr1	18904280	18956676
ENSG00000272084	chr1	19072110	19075511
ENSG00000127481	chr1	19074510	19210266
ENSG00000230424	chr1	19210501	19240704
ENSG00000127463	chr1	19215660	19251527
ENSG00000053372	chr1	19251805	19260128
ENSG00000286064	chr1	19260521	19262307
ENSG00000211454	chr1	19265982	19274194
ENSG00000162482	chr1	19282573	19288770
ENSG00000270728	chr1	19297080	19297903
ENSG00000053371	chr1	19303965	19312146
ENSG00000200403	chr1	19305076	19305182
ENSG00000040487	chr1	19312326	19329300
ENSG00000077549	chr1	19338775	19485539
ENSG00000240490	chr1	19424384	19424671
ENSG00000173436	chr1	19484403	19629821
ENSG00000201609	chr1	19510593	19510733
ENSG00000235185	chr1	19591802	19596832
ENSG00000158747	chr1	19596979	19658456
ENSG00000270136	chr1	19597067	19656927
ENSG00000226396	chr1	19608114	19608568
ENSG00000158748	chr1	19664875	19680966
ENSG00000162542	chr1	19682213	19799945
ENSG00000178828	chr1	19814029	19815283
ENSG00000235434	chr1	19814367	19819502
ENSG00000169914	chr1	19882395	19912945
ENSG00000188784	chr1	19920009	19923617
ENSG00000242688	chr1	19970969	19971269
ENSG00000188257	chr1	19975431	19980416
ENSG00000127472	chr1	20028179	20091911
ENSG00000117215	chr1	20111939	20119566
ENSG00000158786	chr1	20139323	20150381
ENSG00000227066	chr1	20154171	20160568
ENSG00000187980	chr1	20161253	20177424
ENSG00000225986	chr1	20184242	20186486
ENSG00000162543	chr1	20186096	20196050
ENSG00000228105	chr1	20243095	20244664
ENSG00000284710	chr1	20272018	20275005
ENSG00000158816	chr1	20290919	20354894
ENSG00000226664	chr1	20294211	20323187
ENSG00000236963	chr1	20360579	20431234
ENSG00000226487	chr1	20412304	20413253
ENSG00000284641	chr1	20476222	20478937
ENSG00000284743	chr1	20478779	20480397
ENSG00000162545	chr1	20482391	20486210
ENSG00000090432	chr1	20499448	20508151
ENSG00000215520	chr1	20525989	20526751
ENSG00000183114	chr1	20552573	20555020
